pct,pollscore,methodology,transparency_score,hypothetical
25,-0.1,Online Panel,7,TRUE
45,-0.1,Online Panel,7,TRUE
54.6,-1.1,IVR/Online Panel/Email,7,TRUE
32,-1.1,IVR/Online Panel/Email,7,TRUE
46.6,-1.1,IVR/Online Panel/Email,7,TRUE
31.4,-1.1,IVR/Online Panel/Email,7,TRUE
5.9,-1.1,IVR/Online Panel/Email,7,TRUE
1.2,-1.1,IVR/Online Panel/Email,7,TRUE
1.4,-1.1,IVR/Online Panel/Email,7,TRUE
40,-1.1,Online Panel/Text,4,TRUE
49.2,-1.1,Online Panel/Text,4,TRUE
44,-1.1,Online Panel,9,TRUE
44,-1.1,Online Panel,9,TRUE
42,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
55,-0.4,Probability Panel,10,TRUE
32,-0.4,Probability Panel,10,TRUE
42,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
34,-0.9,Probability Panel,9.5,TRUE
37,-0.9,Probability Panel,9.5,TRUE
43.4,-0.5,IVR/Online Panel/Text-to-Web,7,TRUE
46.5,-0.5,IVR/Online Panel/Text-to-Web,7,TRUE
1.5,-0.5,IVR/Online Panel/Text-to-Web,7,TRUE
1.1,-0.5,IVR/Online Panel/Text-to-Web,7,TRUE
0.3,-0.5,IVR/Online Panel/Text-to-Web,7,TRUE
39.7,-0.5,IVR/Online Panel/Text-to-Web,7,TRUE
31.9,-0.5,IVR/Online Panel/Text-to-Web,7,TRUE
9.7,-0.5,IVR/Online Panel/Text-to-Web,7,TRUE
1.7,-0.5,IVR/Online Panel/Text-to-Web,7,TRUE
0.4,-0.5,IVR/Online Panel/Text-to-Web,7,TRUE
45,-1.1,Live Phone/Text-to-Web,6,TRUE
47,-1.1,Live Phone/Text-to-Web,6,TRUE
37,-1.1,Live Phone/Text-to-Web,6,TRUE
42,-1.1,Live Phone/Text-to-Web,6,TRUE
11,-1.1,Live Phone/Text-to-Web,6,TRUE
2,-1.1,Live Phone/Text-to-Web,6,TRUE
3,-1.1,Live Phone/Text-to-Web,6,TRUE
42,-1.1,Live Phone/Text-to-Web,6,TRUE
43,-1.1,Live Phone/Text-to-Web,6,TRUE
35,-1.1,Live Phone/Text-to-Web,6,TRUE
26,-1.1,Live Phone/Text-to-Web,6,TRUE
23,-1.1,Live Phone/Text-to-Web,6,TRUE
3,-1.1,Live Phone/Text-to-Web,6,TRUE
3,-1.1,Live Phone/Text-to-Web,6,TRUE
45,-1.1,Live Phone/Text-to-Web,6,TRUE
50,-1.1,Live Phone/Text-to-Web,6,TRUE
37,-1.1,Live Phone/Text-to-Web,6,TRUE
46,-1.1,Live Phone/Text-to-Web,6,TRUE
8,-1.1,Live Phone/Text-to-Web,6,TRUE
1,-1.1,Live Phone/Text-to-Web,6,TRUE
2,-1.1,Live Phone/Text-to-Web,6,TRUE
41,-1.1,Live Phone/Text-to-Web,6,TRUE
46,-1.1,Live Phone/Text-to-Web,6,TRUE
33,-1.1,Live Phone/Text-to-Web,6,TRUE
31,-1.1,Live Phone/Text-to-Web,6,TRUE
19,-1.1,Live Phone/Text-to-Web,6,TRUE
2,-1.1,Live Phone/Text-to-Web,6,TRUE
2,-1.1,Live Phone/Text-to-Web,6,TRUE
36,-1.1,Online Panel,9,TRUE
45,-1.1,Online Panel,9,TRUE
6,-1.1,Online Panel,9,TRUE
3,-1.1,Online Panel,9,TRUE
2,-1.1,Online Panel,9,TRUE
41,-1.1,Online Panel,9,TRUE
48,-1.1,Online Panel,9,TRUE
40,-1.1,Online Panel,9,TRUE
31,-1.1,Online Panel,9,TRUE
42,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
45.8,0.6,IVR,5,TRUE
47.5,0.6,IVR,5,TRUE
41,0.4,Online Panel,9,TRUE
42,0.4,Online Panel,9,TRUE
8,0.4,Online Panel,9,TRUE
42,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
35,-0.3,Live Phone/Online Panel,8.5,TRUE
50,-0.3,Live Phone/Online Panel,8.5,TRUE
29,-0.3,Live Phone/Online Panel,8.5,TRUE
47,-0.3,Live Phone/Online Panel,8.5,TRUE
41,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
44,-1.1,Online Panel,9,TRUE
45,-1.1,Online Panel,9,TRUE
32,-0.3,Text,1,TRUE
40,-0.3,Text,1,TRUE
41,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
40,0.6,Text-to-Web/Online Ad,5,TRUE
47,0.6,Text-to-Web/Online Ad,5,TRUE
33,0.6,Text-to-Web/Online Ad,5,TRUE
41,0.6,Text-to-Web/Online Ad,5,TRUE
40,-0.3,Online Panel,3,TRUE
46,-0.3,Online Panel,3,TRUE
42.3,-0.8,Online Ad,6,TRUE
43.9,-0.8,Online Ad,6,TRUE
5.2,-0.8,Online Ad,6,TRUE
0.1,-0.8,Online Ad,6,TRUE
41,-0.8,Online Ad,6,TRUE
23,-0.8,Online Ad,6,TRUE
11.4,-0.8,Online Ad,6,TRUE
0.5,-0.8,Online Ad,6,TRUE
41.6,-0.8,Online Ad,6,TRUE
39,-0.8,Online Ad,6,TRUE
5.1,-0.8,Online Ad,6,TRUE
0,-0.8,Online Ad,6,TRUE
35,-0.9,Probability Panel,9.5,TRUE
33,-0.9,Probability Panel,9.5,TRUE
26,-0.9,Probability Panel,9.5,TRUE
30,-0.9,Probability Panel,9.5,TRUE
37,-0.3,Live Phone/Probability Panel,9.5,TRUE
41,-0.3,Live Phone/Probability Panel,9.5,TRUE
43,-1.1,Online Panel,9,TRUE
44,-1.1,Online Panel,9,TRUE
40,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
41,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
45.4,-1,Live Phone,8,TRUE
25.5,-1,Live Phone,8,TRUE
8.6,-1,Live Phone,8,TRUE
2.2,-1,Live Phone,8,TRUE
41,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
42,-1.1,Online Panel,9,TRUE
44,-1.1,Online Panel,9,TRUE
32,0.3,Live Phone/Text-to-Web,3,TRUE
39,0.3,Live Phone/Text-to-Web,3,TRUE
16,0.3,Live Phone/Text-to-Web,3,TRUE
42,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
35,0.4,Online Panel,9,TRUE
44,0.4,Online Panel,9,TRUE
6,0.4,Online Panel,9,TRUE
1,0.4,Online Panel,9,TRUE
1,0.4,Online Panel,9,TRUE
32,0.4,Online Panel,9,TRUE
30,0.4,Online Panel,9,TRUE
14,0.4,Online Panel,9,TRUE
0,0.4,Online Panel,9,TRUE
0,0.4,Online Panel,9,TRUE
41,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
41,-0.4,Online Panel,3,TRUE
43,-0.4,Online Panel,3,TRUE
34,-0.4,Online Panel,3,TRUE
40,-0.4,Online Panel,3,TRUE
8,-0.4,Online Panel,3,TRUE
2,-0.4,Online Panel,3,TRUE
1,-0.4,Online Panel,3,TRUE
1,-0.4,Online Panel,3,TRUE
3,-0.4,Online Panel,3,TRUE
44,-1.3,Online Panel,8,TRUE
49,-1.3,Online Panel,8,TRUE
40,-1.3,Online Panel,8,TRUE
45,-1.3,Online Panel,8,TRUE
13,-1.3,Online Panel,8,TRUE
36,-1.3,Online Panel,8,TRUE
43,-1.3,Online Panel,8,TRUE
11,-1.3,Online Panel,8,TRUE
9,-1.3,Online Panel,8,TRUE
36,-1.3,Online Panel,8,TRUE
41,-1.3,Online Panel,8,TRUE
10,-1.3,Online Panel,8,TRUE
10,-1.3,Online Panel,8,TRUE
1,-1.3,Online Panel,8,TRUE
42,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
53,0.4,Live Phone,5,TRUE
32,0.4,Live Phone,5,TRUE
50,0.4,Live Phone,5,TRUE
36,0.4,Live Phone,5,TRUE
45,0.4,Live Phone,5,TRUE
28,0.4,Live Phone,5,TRUE
18,0.4,Live Phone,5,TRUE
41,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
41,0.2,Live Phone/Text,6,TRUE
45,0.2,Live Phone/Text,6,TRUE
48,-0.9,Live Phone/Online Panel/Text,7,TRUE
47,-0.9,Live Phone/Online Panel/Text,7,TRUE
46,-0.9,Live Phone/Online Panel/Text,7,TRUE
45,-0.9,Live Phone/Online Panel/Text,7,TRUE
41,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
39,0.3,Online Panel,8,TRUE
44,0.3,Online Panel,8,TRUE
43,1.6,Online Panel,4,TRUE
47,1.6,Online Panel,4,TRUE
42,1.6,Online Panel,4,FALSE
50,1.6,Online Panel,4,FALSE
34,1.6,Online Panel,4,TRUE
39,1.6,Online Panel,4,TRUE
9,1.6,Online Panel,4,TRUE
2,1.6,Online Panel,4,TRUE
2,1.6,Online Panel,4,TRUE
2,1.6,Online Panel,4,TRUE
49,-1.1,Live Phone/Email,10,TRUE
49,-1.1,Live Phone/Email,10,TRUE
49,-1.1,Live Phone/Email,10,TRUE
50,-1.1,Live Phone/Email,10,TRUE
41,-1.1,Live Phone/Email,10,TRUE
57,-1.1,Live Phone/Email,10,TRUE
42,-1.1,Live Phone/Email,10,TRUE
57,-1.1,Live Phone/Email,10,TRUE
37,-1.1,Live Phone/Email,10,TRUE
40,-1.1,Live Phone/Email,10,TRUE
16,-1.1,Live Phone/Email,10,TRUE
2,-1.1,Live Phone/Email,10,TRUE
4,-1.1,Live Phone/Email,10,TRUE
39,-1.1,Live Phone/Email,10,TRUE
41,-1.1,Live Phone/Email,10,TRUE
13,-1.1,Live Phone/Email,10,TRUE
2,-1.1,Live Phone/Email,10,TRUE
4,-1.1,Live Phone/Email,10,TRUE
43,-1.1,Online Panel,9,TRUE
42,-1.1,Online Panel,9,TRUE
41,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
44,-0.2,Online Panel/Online Ad,8,TRUE
44,-0.2,Online Panel/Online Ad,8,TRUE
39,-1.1,Live Phone/Text-to-Web,6,TRUE
42,-1.1,Live Phone/Text-to-Web,6,TRUE
7,-1.1,Live Phone/Text-to-Web,6,TRUE
1,-1.1,Live Phone/Text-to-Web,6,TRUE
2,-1.1,Live Phone/Text-to-Web,6,TRUE
47,-1.1,Live Phone/Text-to-Web,6,TRUE
47,-1.1,Live Phone/Text-to-Web,6,TRUE
37,-1.1,Live Phone/Text-to-Web,6,TRUE
28,-1.1,Live Phone/Text-to-Web,6,TRUE
16,-1.1,Live Phone/Text-to-Web,6,TRUE
2,-1.1,Live Phone/Text-to-Web,6,TRUE
2,-1.1,Live Phone/Text-to-Web,6,TRUE
37,-1.1,Live Phone/Text-to-Web,6,TRUE
45,-1.1,Live Phone/Text-to-Web,6,TRUE
8,-1.1,Live Phone/Text-to-Web,6,TRUE
3,-1.1,Live Phone/Text-to-Web,6,TRUE
1,-1.1,Live Phone/Text-to-Web,6,TRUE
43,-1.1,Live Phone/Text-to-Web,6,TRUE
51,-1.1,Live Phone/Text-to-Web,6,TRUE
35,-1.1,Live Phone/Text-to-Web,6,TRUE
29,-1.1,Live Phone/Text-to-Web,6,TRUE
18,-1.1,Live Phone/Text-to-Web,6,TRUE
3,-1.1,Live Phone/Text-to-Web,6,TRUE
1,-1.1,Live Phone/Text-to-Web,6,TRUE
42,-0.7,Live Phone,4,TRUE
47,-0.7,Live Phone,4,TRUE
36,-0.7,Live Phone,4,TRUE
45,-0.7,Live Phone,4,TRUE
45,-0.6,Probability Panel,10,TRUE
49,-0.6,Probability Panel,10,TRUE
39,-0.6,Probability Panel,10,TRUE
52,-0.6,Probability Panel,10,TRUE
39,-0.4,Online Panel,9,TRUE
43,-0.4,Online Panel,9,TRUE
9,-0.4,Online Panel,9,TRUE
44,-1.1,Online Panel,9,TRUE
45,-1.1,Online Panel,9,TRUE
39,-1.1,Online Panel,9,TRUE
38,-1.1,Online Panel,9,TRUE
42,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
44.6,-1.1,IVR/Online Panel/Email,7,TRUE
45.5,-1.1,IVR/Online Panel/Email,7,TRUE
36.7,-1.1,IVR/Online Panel/Email,7,TRUE
38.2,-1.1,IVR/Online Panel/Email,7,TRUE
39.2,-1.1,IVR/Online Panel/Email,7,TRUE
41.1,-1.1,IVR/Online Panel/Email,7,TRUE
4.9,-1.1,IVR/Online Panel/Email,7,TRUE
0.8,-1.1,IVR/Online Panel/Email,7,TRUE
0.8,-1.1,IVR/Online Panel/Email,7,TRUE
36.9,-1.1,IVR/Online Panel/Email,7,TRUE
41.7,-1.1,IVR/Online Panel/Email,7,TRUE
11.8,-1.1,IVR/Online Panel/Email,7,TRUE
44,-1.1,Online Panel,9,TRUE
45,-1.1,Online Panel,9,TRUE
41,-1.1,Online Panel,9,TRUE
42,-1.1,Online Panel,9,TRUE
40,-1.1,Online Panel,9,TRUE
35,-1.1,Online Panel,9,TRUE
50,-0.5,Live Phone,9,TRUE
44,-0.5,Live Phone,9,TRUE
39,-0.5,Live Phone,9,TRUE
37,-0.5,Live Phone,9,TRUE
14,-0.5,Live Phone,9,TRUE
3,-0.5,Live Phone,9,TRUE
2,-0.5,Live Phone,9,TRUE
42,-0.5,Live Phone,9,TRUE
47,-0.5,Live Phone,9,TRUE
36,-0.5,Live Phone,9,TRUE
29,-0.5,Live Phone,9,TRUE
21,-0.5,Live Phone,9,TRUE
3,-0.5,Live Phone,9,TRUE
2,-0.5,Live Phone,9,TRUE
42,-1.3,Online Panel,8,TRUE
39,-1.3,Online Panel,8,TRUE
42,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
36,0,Online Panel,9,TRUE
37,0,Online Panel,9,TRUE
33.7,1.7,Online Panel,9,TRUE
36.3,1.7,Online Panel,9,TRUE
9.8,1.7,Online Panel,9,TRUE
1,1.7,Online Panel,9,TRUE
38.1,1.7,Online Panel,9,TRUE
37.6,1.7,Online Panel,9,TRUE
10.4,1.7,Online Panel,9,TRUE
1.3,1.7,Online Panel,9,TRUE
41.5,1.7,Online Panel,9,TRUE
38.8,1.7,Online Panel,9,TRUE
10,1.7,Online Panel,9,TRUE
0.8,1.7,Online Panel,9,TRUE
31.9,-1.1,IVR/Online Panel,7,TRUE
49.4,-1.1,IVR/Online Panel,7,TRUE
41,-1.1,IVR/Online Panel,7,TRUE
35,-1.1,IVR/Online Panel,7,TRUE
26.4,-1.1,IVR/Online Panel,7,TRUE
55.3,-1.1,IVR/Online Panel,7,TRUE
49,-0.5,Live Phone/Online Panel/Text-to-Web,1,TRUE
41,-0.5,Live Phone/Online Panel/Text-to-Web,1,TRUE
43,-0.1,Mail-to-Web/Mail-to-Phone,8.5,TRUE
42,-0.1,Mail-to-Web/Mail-to-Phone,8.5,TRUE
42,-0.1,Mail-to-Web/Mail-to-Phone,8.5,TRUE
37,-0.1,Mail-to-Web/Mail-to-Phone,8.5,TRUE
8,-0.1,Mail-to-Web/Mail-to-Phone,8.5,TRUE
2,-0.1,Mail-to-Web/Mail-to-Phone,8.5,TRUE
41,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
35.8,-1.1,IVR/Online Panel,7,TRUE
46.8,-1.1,IVR/Online Panel,7,TRUE
34,-0.9,Probability Panel,9.5,TRUE
40,-0.9,Probability Panel,9.5,TRUE
30,-0.9,Probability Panel,9.5,TRUE
36,-0.9,Probability Panel,9.5,TRUE
8,-0.9,Probability Panel,9.5,TRUE
2,-0.9,Probability Panel,9.5,TRUE
38,-0.9,Probability Panel,9.5,TRUE
43,-0.9,Probability Panel,9.5,TRUE
34,-0.9,Probability Panel,9.5,TRUE
39,-0.9,Probability Panel,9.5,TRUE
8,-0.9,Probability Panel,9.5,TRUE
2,-0.9,Probability Panel,9.5,TRUE
42,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
40,-0.3,Online Panel,9,TRUE
49,-0.3,Online Panel,9,TRUE
3,-0.3,Online Panel,9,TRUE
39,-0.3,Online Panel,9,FALSE
52,-0.3,Online Panel,9,FALSE
39,-0.3,Online Panel,9,TRUE
43,-0.3,Online Panel,9,TRUE
43,-1.1,Online Panel,9,TRUE
44,-1.1,Online Panel,9,TRUE
40,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
43,-0.2,Online Panel,1,TRUE
47,-0.2,Online Panel,1,TRUE
45,-0.2,Online Panel,1,TRUE
38,-0.2,Online Panel,1,TRUE
40,-0.2,Online Panel,1,TRUE
38,-0.2,Online Panel,1,TRUE
40,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
40,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
41,-0.1,Online Panel,6,TRUE
48,-0.1,Online Panel,6,TRUE
33,-0.1,Online Panel,6,TRUE
42,-0.1,Online Panel,6,TRUE
12,-0.1,Online Panel,6,TRUE
35,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
10,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
47,-0.3,Online Panel,3,TRUE
37,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
8,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
41,-0.3,Online Panel,3,TRUE
49,-0.3,Online Panel,3,TRUE
37,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
8,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,TRUE
47,-0.3,Online Panel,3,TRUE
31,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
12,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
2,-0.3,Online Panel,3,TRUE
40,-0.3,Online Panel,3,TRUE
48,-0.3,Online Panel,3,TRUE
32,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
9,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
39,-0.3,Online Panel,3,TRUE
49,-0.3,Online Panel,3,TRUE
40,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
7,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
48,-0.3,Online Panel,3,TRUE
35,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
10,-0.3,Online Panel,3,TRUE
0,-0.3,Online Panel,3,TRUE
2,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
49,-0.3,Online Panel,3,TRUE
41,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
41,0.4,Online Panel,9,TRUE
42,0.4,Online Panel,9,TRUE
47,-0.1,Online Panel,7,TRUE
53,-0.1,Online Panel,7,TRUE
36,-0.1,Online Panel,7,TRUE
44,-0.1,Online Panel,7,TRUE
21,-0.1,Online Panel,7,TRUE
33,-0.1,Online Panel,7,TRUE
44,-0.1,Online Panel,7,TRUE
18,-0.1,Online Panel,7,TRUE
3,-0.1,Online Panel,7,TRUE
2,-0.1,Online Panel,7,TRUE
43,-0.1,Online Panel,7,TRUE
42,-0.1,Online Panel,7,TRUE
38,-0.1,Online Panel,7,TRUE
41,-0.1,Online Panel,7,TRUE
46,-0.8,Online Panel,9,TRUE
47,-0.8,Online Panel,9,TRUE
40,-0.8,Online Panel,9,TRUE
45,-0.8,Online Panel,9,TRUE
35,-0.8,Online Panel,9,TRUE
41,-0.8,Online Panel,9,TRUE
11,-0.8,Online Panel,9,TRUE
3,-0.8,Online Panel,9,TRUE
2,-0.8,Online Panel,9,TRUE
2,-0.8,Online Panel,9,TRUE
42,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
48,-0.1,Online Panel,6,TRUE
52,-0.1,Online Panel,6,TRUE
40,-0.1,Online Panel,6,TRUE
43,-0.1,Online Panel,6,TRUE
12,-0.1,Online Panel,6,TRUE
2,-0.1,Online Panel,6,TRUE
2,-0.1,Online Panel,6,TRUE
52,-0.9,Live Phone/Online Panel/Text,7,TRUE
45,-0.9,Live Phone/Online Panel/Text,7,TRUE
44,-0.9,Live Phone/Online Panel/Text,7,TRUE
41,-0.9,Live Phone/Online Panel/Text,7,TRUE
12,-0.9,Live Phone/Online Panel/Text,7,TRUE
44,-0.9,Live Phone/Online Panel/Text,7,TRUE
47,-0.9,Live Phone/Online Panel/Text,7,TRUE
51,-0.9,Live Phone/Online Panel/Text,7,TRUE
42,-0.9,Live Phone/Online Panel/Text,7,TRUE
42,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
46,-0.8,Live Phone/Online Panel,7,TRUE
37,-0.8,Live Phone/Online Panel,7,TRUE
41,-0.8,Live Phone/Online Panel,7,TRUE
32,-0.8,Live Phone/Online Panel,7,TRUE
13,-0.8,Live Phone/Online Panel,7,TRUE
3,-0.8,Live Phone/Online Panel,7,TRUE
44,-1.1,Online Panel,9,TRUE
43,-1.1,Online Panel,9,TRUE
41,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
41,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
40.9,-1.1,IVR/Online Panel/Email,7,TRUE
48.7,-1.1,IVR/Online Panel/Email,7,TRUE
36.1,-1.1,IVR/Online Panel/Email,7,TRUE
45.7,-1.1,IVR/Online Panel/Email,7,TRUE
4.6,-1.1,IVR/Online Panel/Email,7,TRUE
1,-1.1,IVR/Online Panel/Email,7,TRUE
0.9,-1.1,IVR/Online Panel/Email,7,TRUE
41,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
54.4,-1.1,IVR/Online Panel,7,TRUE
33.7,-1.1,IVR/Online Panel,7,TRUE
46.5,-1.1,IVR/Online Panel,7,TRUE
31.7,-1.1,IVR/Online Panel,7,TRUE
5.9,-1.1,IVR/Online Panel,7,TRUE
0.7,-1.1,IVR/Online Panel,7,TRUE
1.2,-1.1,IVR/Online Panel,7,TRUE
41,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
43,-0.1,Live Phone/Text-to-Web,9,TRUE
40,-0.1,Live Phone/Text-to-Web,9,TRUE
42,-0.1,Live Phone/Text-to-Web,9,TRUE
39,-0.1,Live Phone/Text-to-Web,9,TRUE
38,-0.1,Live Phone/Text-to-Web,9,TRUE
43,-0.1,Live Phone/Text-to-Web,9,TRUE
48,-1.1,Online Panel,9,TRUE
50,-1.1,Online Panel,9,TRUE
48,-1.1,Online Panel,9,TRUE
51,-1.1,Online Panel,9,TRUE
45,-1.1,Online Panel,9,TRUE
53,-1.1,Online Panel,9,TRUE
42,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
37,-0.1,Online Panel,6,TRUE
37,-0.1,Online Panel,6,TRUE
42,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
36.9,-0.2,Live Phone,7,TRUE
44.7,-0.2,Live Phone,7,TRUE
43,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,TRUE
43,-1.1,Online Panel,9,TRUE
43,-1.1,Online Panel,9,TRUE
41,-0.5,IVR/Online Panel,7,TRUE
49,-0.5,IVR/Online Panel,7,TRUE
41,-0.5,IVR/Online Panel,7,TRUE
42,-0.5,IVR/Online Panel,7,TRUE
38,-0.5,IVR/Online Panel,7,TRUE
36,-0.5,IVR/Online Panel,7,TRUE
43,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,TRUE
48,-0.9,Probability Panel,9.5,TRUE
48,-0.9,Probability Panel,9.5,TRUE
29,-0.9,Probability Panel,9.5,TRUE
30,-0.9,Probability Panel,9.5,TRUE
18,-0.9,Probability Panel,9.5,TRUE
40,-0.9,Probability Panel,9.5,TRUE
38,-0.9,Probability Panel,9.5,TRUE
34,-0.9,Probability Panel,9.5,TRUE
33,-0.9,Probability Panel,9.5,TRUE
17,-0.9,Probability Panel,9.5,TRUE
42,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
45.3,-1.1,IVR/Online Panel/Text-to-Web/Email,7,TRUE
47,-1.1,IVR/Online Panel/Text-to-Web/Email,7,TRUE
38.8,-1.1,IVR/Online Panel/Text-to-Web/Email,7,TRUE
42.2,-1.1,IVR/Online Panel/Text-to-Web/Email,7,TRUE
4.8,-1.1,IVR/Online Panel/Text-to-Web/Email,7,TRUE
1.3,-1.1,IVR/Online Panel/Text-to-Web/Email,7,TRUE
1.1,-1.1,IVR/Online Panel/Text-to-Web/Email,7,TRUE
49,-0.5,Live Phone,9,TRUE
46,-0.5,Live Phone,9,TRUE
41,-0.5,Live Phone,9,TRUE
39,-0.5,Live Phone,9,TRUE
11,-0.5,Live Phone,9,TRUE
2,-0.5,Live Phone,9,TRUE
4,-0.5,Live Phone,9,TRUE
47,-0.2,Email,9,TRUE
31,-0.2,Email,9,TRUE
7,-0.2,Email,9,TRUE
2,-0.2,Email,9,TRUE
2,-0.2,Email,9,TRUE
56,-0.2,Email,9,TRUE
37,-0.2,Email,9,TRUE
43,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,TRUE
41.5,-1,Live Phone,8,TRUE
34.1,-1,Live Phone,8,TRUE
0.7,-1,Live Phone,8,TRUE
0.8,-1,Live Phone,8,TRUE
1.7,-1,Live Phone,8,TRUE
8,-1,Live Phone,8,TRUE
0.8,-1,Live Phone,8,TRUE
32,-0.9,Probability Panel,9.5,TRUE
34,-0.9,Probability Panel,9.5,TRUE
42,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
40,-0.4,Online Panel,3,TRUE
41,-0.4,Online Panel,3,TRUE
34,-0.4,Online Panel,3,TRUE
37,-0.4,Online Panel,3,TRUE
8,-0.4,Online Panel,3,TRUE
39,0,Online Panel,5,TRUE
51,0,Online Panel,5,TRUE
44,0,Online Panel,5,TRUE
47,0,Online Panel,5,TRUE
41,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
41,-0.4,Online Panel/Text-to-Web,6,TRUE
45,-0.4,Online Panel/Text-to-Web,6,TRUE
40,-0.4,Online Panel/Text-to-Web,6,TRUE
44,-0.4,Online Panel/Text-to-Web,6,TRUE
36,-0.4,Online Panel/Text-to-Web,6,TRUE
41,-0.4,Online Panel/Text-to-Web,6,TRUE
10,-0.4,Online Panel/Text-to-Web,6,TRUE
35,-0.4,Online Panel/Text-to-Web,6,TRUE
41,-0.4,Online Panel/Text-to-Web,6,TRUE
11,-0.4,Online Panel/Text-to-Web,6,TRUE
42,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,TRUE
44,-1.1,Online Panel,9,TRUE
44,-1.1,Online Panel,9,TRUE
44,-1.1,Online Panel,9,TRUE
41,-1.1,Online Panel,9,TRUE
41,-1.1,Online Panel,9,TRUE
36,-1.1,Online Panel,9,TRUE
42,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,TRUE
41,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,TRUE
